(0) t,(1) lambda
1.0,0.5000179398972537
1.0038007601520305,0.5000358810780171
1.007601520304061,0.5000538235424276
1.0114022804560912,0.5000717672906226
1.0152030406081216,0.5000897123227398
1.019003800760152,0.5001076586389166
1.0228045609121825,0.5001256062392906
1.0266053210642128,0.5001435551239994
1.0304060812162432,0.5001615052931806
1.0342068413682737,0.5001794567469717
1.0380076015203041,0.5001974094855104
1.0418083616723344,0.5002153635089343
1.0456091218243648,0.500233318817381
1.0494098819763953,0.5002512754109883
1.0532106421284257,0.5002692332898939
1.0570114022804562,0.5002871924542355
1.0608121624324864,0.5003051529041508
1.064612922584517,0.5003231146397776
1.0684136827365474,0.5003410776612538
1.0722144428885778,0.5003590419687169
1.076015203040608,0.5003770075623051
1.0798159631926385,0.5003949744421559
1.083616723344669,0.5004129426084073
1.0874174834966994,0.5004309120611973
1.0912182436487297,0.5004488828006636
1.0950190038007601,0.5004668548269442
1.0988197639527906,0.500484828140177
1.102620524104821,0.5005028027405001
1.1064212842568513,0.5005207786280513
1.1102220444088817,0.5005387558029688
1.1140228045609122,0.5005567342653904
1.1178235647129426,0.5005747140154543
1.1216243248649729,0.5005926950532984
1.1254250850170033,0.500610677379061
1.1292258451690338,0.50062866099288
1.1330266053210643,0.5006466458948935
1.1368273654730947,0.5006646320852398
1.140628125625125,0.500682619564057
1.1444288857771554,0.5007006083314832
1.1482296459291859,0.5007185983876566
1.1520304060812163,0.5007365897327156
1.1558311662332466,0.5007545823667983
1.159631926385277,0.5007725762900428
1.1634326865373075,0.5007905715025875
1.167233446689338,0.5008085680045709
1.1710342068413682,0.500826565796131
1.1748349669933986,0.5008445648774064
1.178635727145429,0.5008625652485352
1.1824364872974595,0.500880566909656
1.18623724744949,0.500898569860907
1.1900380076015202,0.5009165741024267
1.1938387677535507,0.5009345796343536
1.1976395279055811,0.500952586456826
1.2014402880576116,0.5009705945699826
1.2052410482096418,0.5009886039739617
1.2090418083616723,0.5010066146689018
1.2128425685137028,0.5010246266549415
1.2166433286657332,0.5010426399322194
1.2204440888177635,0.501060654500874
1.224244848969794,0.5010786703610439
1.2280456091218244,0.5010966875128677
1.2318463692738548,0.5011147059564841
1.2356471294258853,0.5011327256920316
1.2394478895779155,0.501150746719649
1.243248649729946,0.5011687690394749
1.2470494098819764,0.5011867926516481
