(0) init_L2,(1) alpha,(2) t_FP
2.154492558035129,1.8351266412832576,7.783783783783783
1.4936220240605986,2.5539234567185107,8.234234234234235
0.986609171898462,2.321494903823196,8.54054054054054
0.527194798897703,0.1483698252571999,11.243243243243244
1.2599826180106133,1.0889398163079345,8.198198198198199
2.353580346808762,1.498633612085876,7.63963963963964
0.9230064544691036,3.389326781583652,8.864864864864865
0.5667403513986311,2.603692623664409,9.657657657657658
1.282148504219938,3.159017321109709,8.63063063063063
2.3821149277800706,2.5242422114969054,8.27027027027027
0.6752736774410917,0.4323606892891887,9.98198198198198
2.0263970883014477,2.4270939071140623,8.108108108108109
1.2352630543878391,3.325839009569454,8.774774774774775
1.3422949391143832,0.2309049344109804,8.234234234234235
1.416040600383254,0.2543196974927286,8.144144144144144
2.3710059121592013,1.1811280220322011,7.54954954954955
1.9291659435795592,1.611332957637441,7.765765765765765
0.9027772684848364,1.122798606364872,8.82882882882883
1.933710645704576,2.15815047840832,7.945945945945946
1.2659319681908243,1.1263210678691862,8.18018018018018
2.0953039499107846,1.924364690587224,7.81981981981982
0.8890713377465936,0.2605982643594081,9.17117117117117
0.6189366856903964,0.790313220644128,10.09009009009009
2.475019002389871,0.0673379726407089,7.477477477477477
2.304756717056753,1.486330213573553,7.63963963963964
1.4610863836778607,1.435502831833409,7.981981981981982
1.3228014581923482,0.4372312485412764,8.216216216216216
0.3721226248060258,1.0304343804864151,12.432432432432432
1.5059992319632518,1.0483079369094022,7.945945945945946
0.5936880125257458,1.55260534349322,9.855855855855856
1.4654512825665147,2.526567143466829,8.216216216216216
2.462257297429141,0.376900583152383,7.45945945945946
1.8923424312444697,2.742383485080915,8.378378378378379
1.952675519394524,0.4932177473766833,7.675675675675675
0.4835026619770582,1.5395087463345225,10.64864864864865
1.7816372063132533,3.0699850674915243,8.756756756756758
1.7524318650098938,2.6415617060558545,8.252252252252251
0.82331861556378,3.300000427737855,8.936936936936938
0.4449327543639952,2.1381776990414183,10.64864864864865
2.138925221202624,0.7973792686006553,7.585585585585585
1.093506537028094,1.3557602924598915,8.396396396396396
0.2662939253026336,0.6248580604640164,15.747747747747749
1.4434324812541153,0.6238060462908167,8.036036036036036
0.2038022976006576,2.6990207275669333,15.00900900900901
1.1839980813879565,1.02946711617627,8.306306306306306
0.3149620916182594,3.214906264495744,11.603603603603604
0.5315296503922509,1.4591713635020176,10.306306306306306
1.1869269089458985,1.761335618702942,8.252252252252251
0.6501394530932127,1.5530140721018169,9.567567567567568
2.243872606679396,2.3580481983376567,8.072072072072071
0.7886333024234935,2.581776961755676,8.91891891891892
1.544411475967725,0.1294784246694358,8.036036036036036
2.01785086619759,1.4079939975906426,7.693693693693693
1.948597485956494,2.9199881316645997,8.63063063063063
2.4255963105334284,1.8834387904797865,7.765765765765765
1.4218366598358798,0.8527902868900527,8.036036036036036
1.1487201483896905,3.215892188606959,8.684684684684685
2.235524315984385,2.723950957843404,8.486486486486488
2.2132107709660307,1.464949011189403,7.657657657657658
0.8425876319667478,1.8137921286346568,8.846846846846848
1.208229676044834,2.5698803398221104,8.36036036036036
0.9837209293856692,0.0359746911496108,8.99099099099099
0.2352159435286599,0.6355749130877162,17.117117117117118
2.436615345140555,1.5719493446349395,7.63963963963964
0.3131901735295248,2.9697091627708354,11.783783783783784
0.452801882225736,0.4631999150335988,11.8018018018018
0.589962752092942,1.5457761115291395,9.873873873873872
0.3687758395921006,0.6151461657896025,12.954954954954957
1.626871306418928,3.1568876579212617,8.774774774774775
1.893696866147528,0.3332756609704135,7.72972972972973
1.6874254537692743,1.964285700135448,7.927927927927928
2.4328421848056383,0.5884906166565239,7.477477477477477
0.5907946099329459,2.5886372786662606,9.54954954954955
1.9270661555450308,2.423926065277024,8.108108108108109
1.3441131040267618,3.0240056235722923,8.54054054054054
