t,lamH
2.0,0.1281558606896526
2.018018018018018,0.1275297716723684
2.036036036036036,0.1269116561759472
2.054054054054054,0.1263014388770894
2.072072072072072,0.1256990458695423
2.09009009009009,0.1251044046331695
2.108108108108108,0.1245174440039122
2.126126126126126,0.1239380941446156
2.144144144144144,0.1233662865166895
2.1621621621621623,0.122801953852579
2.18018018018018,0.1222450301290178
2.1981981981981984,0.1216954505410401
2.216216216216216,0.1211531514767261
2.234234234234234,0.1206180704926598
2.2522522522522523,0.1200901462900748
2.27027027027027,0.1195693186916682
2.2882882882882885,0.1190555286190614
2.3063063063063063,0.1185487180708886
2.324324324324325,0.1180488301014921
2.3423423423423424,0.1175558088002082
2.36036036036036,0.1170695992712245
2.3783783783783785,0.1165901476139919
2.3963963963963963,0.1161174009041744
2.414414414414414,0.1156513071751216
2.4324324324324325,0.1151918153998469
2.4504504504504503,0.1147388754734992
2.468468468468469,0.1142924381963106
2.4864864864864864,0.1138524552570086
2.5045045045045047,0.1134188792166793
2.5225225225225225,0.1129916634930668
2.5405405405405403,0.112570762345299
2.558558558558558,0.1121561308590261
2.5765765765765765,0.1117477249319608
2.5945945945945947,0.1113455012598083
2.612612612612613,0.1109494173225774
2.6306306306306304,0.1105594313712591
2.6486486486486487,0.1101755024148658
2.6666666666666665,0.1097975902078188
2.684684684684685,0.1094256552376768
2.702702702702702,0.1090596587131947
2.7207207207207205,0.1086995625527049
2.7387387387387387,0.1083453293728125
2.756756756756757,0.1079969224773956
2.774774774774775,0.1076543058469041
2.7927927927927927,0.1073174441279475
2.810810810810811,0.1069863026231663
2.828828828828829,0.1066608472813784
2.846846846846847,0.1063410446879943
2.864864864864865,0.1060268620556944
2.8828828828828827,0.1057182672153619
2.900900900900901,0.1054152286072645
2.918918918918919,0.1051177152724803
2.936936936936937,0.1048256968445607
2.954954954954955,0.1045391435414254
2.972972972972973,0.1042580261574836
2.990990990990991,0.1039823160559771
3.009009009009009,0.1037119851615393
3.027027027027027,0.1034470059529652
3.045045045045045,0.1031873514561885
3.063063063063063,0.1029329952374607
3.081081081081081,0.1026839113967279
3.0990990990990994,0.1024400745612003
3.1171171171171173,0.1022014598791124
3.135135135135135,0.1019680430136669
3.153153153153153,0.1017398001371619
3.171171171171171,0.101516707925294
3.189189189189189,0.1012987435516377
3.2072072072072078,0.1010858846822939
3.225225225225225,0.1008781094707072
3.243243243243243,0.1006753965526465
3.2612612612612613,0.1004777250413482
3.2792792792792795,0.1002850745228164
3.2972972972972974,0.1000974250512793
3.315315315315315,0.0999147571447984
3.333333333333333,0.0997370517810276
3.3513513513513518,0.0995642903931195
3.3693693693693696,0.0993964548657777
3.3873873873873874,0.0992335275314516
3.4054054054054053,0.0990754911666709
3.423423423423423,0.0989223289885199
3.4414414414414414,0.0987740246512475
3.45945945945946,0.0986305622430109
3.477477477477477,0.0984919262827534
3.4954954954954958,0.0983581017172115
3.5135135135135136,0.0982290739180517
3.5315315315315314,0.0981048286791341
3.5495495495495497,0.0979853522139029
3.5675675675675675,0.0978706311528997
3.5855855855855854,0.0977606525414014
3.603603603603604,0.097655403837178
3.621621621621622,0.0975548729083723
3.63963963963964,0.0974590480314979
3.6576576576576576,0.0973679178895554
3.675675675675675,0.0972814715702661
3.6936936936936937,0.0971996985644213
3.711711711711712,0.0971225887643467
3.72972972972973,0.0970501324624823
3.747747747747748,0.0969823203500743
3.7657657657657655,0.0969191435159813
3.783783783783784,0.0968605934455922
3.801801801801802,0.096806662019856
3.81981981981982,0.0967573415144228
3.8378378378378377,0.0967126245988961
3.855855855855856,0.0966725043361948
3.873873873873874,0.0966369741820265
3.891891891891892,0.0966060279844698
3.90990990990991,0.0965796599836671
3.927927927927928,0.0965578648116269
3.9459459459459456,0.0965406374921355
3.963963963963964,0.0965279734407794
3.981981981981982,0.0965198684650762
4.0,0.0965163187647168
4.018018018018018,0.0965173209319165
4.036036036036036,0.0965228719518783
4.054054054054054,0.096532969203365
4.072072072072072,0.0965476104593845
4.09009009009009,0.0965667938879858
4.108108108108108,0.0965905180531672
4.126126126126126,0.0966187819158987
4.144144144144144,0.0966515848352562
4.162162162162162,0.0966889265696719
4.18018018018018,0.0967308072782987
4.198198198198199,0.0967772275224914
4.216216216216216,0.0968281882674045
4.2342342342342345,0.0968836908837089
4.252252252252252,0.096943737149427
4.27027027027027,0.0970083292518889
4.288288288288289,0.0970774697898105
4.306306306306306,0.0971511617754936
4.324324324324325,0.0972294086371521
4.342342342342342,0.0973122142213627
4.36036036036036,0.0973995827956448
4.378378378378379,0.0974915190511679
4.396396396396396,0.0975880281055918
4.414414414414415,0.0976891155060389
4.4324324324324325,0.097794787232201
4.45045045045045,0.0979050496995838
4.468468468468469,0.0980199097628899
4.486486486486486,0.0981393747195435
4.504504504504505,0.0982634523133582
4.5225225225225225,0.0983921507383507
4.54054054054054,0.0985254786427039
4.558558558558559,0.0986634451328806
4.576576576576576,0.0988060597778904
4.594594594594595,0.0989533326137152
4.612612612612613,0.0991052741478925
4.63063063063063,0.0992618953642629
4.648648648648649,0.0994232077278833
4.666666666666666,0.0995892231901091
4.684684684684685,0.0997599541938503
4.702702702702703,0.099935413679003
4.7207207207207205,0.1001156150880621
4.738738738738739,0.1003005723719178
4.756756756756756,0.1004902999958402
4.774774774774775,0.100684812945657
4.792792792792793,0.1008841267341272
4.8108108108108105,0.1010882574075167
4.828828828828829,0.1012972215523801
4.846846846846846,0.1015110363025526
4.864864864864865,0.1017297193463589
4.882882882882883,0.1019532889340427
4.900900900900901,0.102181763885423
4.918918918918919,0.1024151635977827
4.936936936936936,0.1026535080539958
4.954954954954955,0.1028968178308979
4.972972972972973,0.1031451141079084
4.990990990990991,0.1033984186759084
5.009009009009009,0.103656753946384
5.027027027027027,0.1039201429608389
5.045045045045045,0.1041886094004862
5.063063063063063,0.1044621775962255
5.081081081081081,0.1047408725389132
5.099099099099099,0.105024719889935
5.117117117117117,0.1053137459920879
5.135135135135135,0.1056079778807813
5.153153153153153,0.1059074432955657
5.171171171171171,0.1062121706919992
5.1891891891891895,0.10652218925386
5.207207207207207,0.106837528905717
5.225225225225225,0.1071582203258674
5.243243243243244,0.1074842949596532
5.261261261261261,0.1078157850331673
5.27927927927928,0.1081527235673613
5.297297297297297,0.1084951443925675
5.315315315315315,0.1088430821634464
5.333333333333334,0.1091965723743748
5.351351351351351,0.1095556513752869
5.36936936936937,0.1099203563879827
5.387387387387387,0.1102907255229188
5.405405405405405,0.110666797796497
5.423423423423424,0.1110486131488661
5.441441441441441,0.1114362124622537
5.45945945945946,0.1118296375798459
5.4774774774774775,0.1122289313252315
5.495495495495495,0.1126341375224306
5.513513513513514,0.1130453010165258
5.531531531531531,0.1134624676949176
5.54954954954955,0.113885684509223
5.567567567567568,0.1143149994978414
5.585585585585585,0.1147504618092085
5.603603603603604,0.1151921217257632
5.621621621621621,0.1156400306886517
5.63963963963964,0.1160942413231938
5.657657657657658,0.1165548074651397
5.675675675675675,0.1170217841877432
5.693693693693694,0.1174952278296826
5.711711711711711,0.117975196023857
5.72972972972973,0.118461747727092
5.747747747747748,0.1189549432507859
5.7657657657657655,0.1194548442925318
5.783783783783784,0.1199615139687513
5.801801801801801,0.1204750168483766
5.81981981981982,0.1209954189876209
5.837837837837838,0.1215227879658772
5.855855855855856,0.1220571929227886
5.873873873873874,0.1225987045965345
5.891891891891891,0.1231473953633783
5.90990990990991,0.1237033392785277
5.927927927927928,0.1242666121183548
5.945945945945946,0.1248372914240327
5.963963963963964,0.125415456546642
5.981981981981982,0.1260011886938064
6.0,0.1265945709779177
6.018018018018018,0.1271956884660146
6.036036036036036,0.1278046282313823
6.054054054054054,0.1284214794069416
6.072072072072072,0.1290463332405029
6.09009009009009,0.12967928315196
6.108108108108108,0.1303204247925058
6.126126126126126,0.1309698561059545
6.144144144144144,0.1316276773922571
6.162162162162162,0.1322939913733072
6.18018018018018,0.1329689032611304
6.198198198198198,0.1336525208285644
6.216216216216216,0.1343449544825345
6.2342342342342345,0.1350463173400397
6.252252252252252,0.1357567253069689
6.27027027027027,0.1364762971598717
6.288288288288288,0.1372051546308166
6.306306306306306,0.1379434224954755
6.324324324324325,0.138691228664581
6.342342342342342,0.1394487042789104
6.36036036036036,0.1402159838079593
6.378378378378378,0.1409932051524758
6.396396396396397,0.1417805097510362
6.414414414414415,0.1425780426908519
6.4324324324324325,0.1433859528230106
6.45045045045045,0.1442043928823616
6.468468468468468,0.1450335196122721
6.486486486486487,0.1458734938944889
6.504504504504505,0.1467244808843587
6.5225225225225225,0.14758665015167
6.54054054054054,0.1484601758273986
6.558558558558558,0.149345236756652
6.576576576576577,0.1502420166581285
6.594594594594595,0.151150704290424
6.612612612612613,0.1520714936255381
6.63063063063063,0.153004584029957
6.648648648648648,0.1539501804537069
6.666666666666667,0.1549084936278039
6.684684684684685,0.1558797402705448
6.702702702702703,0.1568641433031185
6.7207207207207205,0.1578619320750412
6.738738738738738,0.1588733425999572
6.756756756756757,0.1598986178023764
6.774774774774775,0.1609380077759608
6.792792792792793,0.1619917700540099
6.8108108108108105,0.1630601698928395
6.828828828828828,0.1641434805687946
6.846846846846847,0.1652419836896846
6.864864864864865,0.1663559695214886
6.882882882882883,0.1674857373312288
6.900900900900901,0.1686315957469804
6.918918918918919,0.1697938631360483
6.936936936936937,0.1709728680024174
6.954954954954955,0.1721689494046601
6.972972972972973,0.1733824573955729
6.990990990990991,0.1746137534849043
7.009009009009009,0.1758632111266378
7.027027027027027,0.1771312162324027
7.045045045045045,0.1784181677127048
7.063063063063063,0.1797244780477963
7.081081081081081,0.1810505738901449
7.099099099099099,0.1823968967006158
7.117117117117117,0.1837639034206444
7.135135135135135,0.1851520671828606
7.153153153153153,0.1865618780628217
7.171171171171171,0.1879938438747299
7.1891891891891895,0.189448491014243
7.207207207207207,0.1909263653517496
7.225225225225225,0.1924280331797626
7.243243243243243,0.1939540822183947
7.261261261261261,0.1955051226832246
7.279279279279279,0.1970817884202369
7.297297297297297,0.1986847381129332
7.315315315315315,0.2003146565671678
7.333333333333333,0.2019722560797672
7.351351351351351,0.2036582778975454
7.36936936936937,0.205373493773945
7.387387387387387,0.2071187076312152
7.405405405405405,0.2088947573367924
7.423423423423423,0.2107025166033883
7.441441441441442,0.2125428970232254
7.45945945945946,0.2144168502478952
7.477477477477477,0.2163253703264764
7.495495495495495,0.2182694962158403
7.513513513513513,0.2202503144785214
7.531531531531532,0.222268962185147
7.54954954954955,0.224326630040242
7.567567567567567,0.2264245657522653
7.585585585585585,0.2285640776710352
7.603603603603603,0.2307465387182952
7.621621621621622,0.2329733906401002
7.63963963963964,0.23524614861302
7.657657657657658,0.2375664062399156
7.675675675675675,0.2399358409753181
7.693693693693693,0.2423562200253002
7.711711711711712,0.2448294067722813
7.72972972972973,0.2473573677815485
7.747747747747748,0.2499421804535462
7.765765765765765,0.2525860413943331
7.783783783783783,0.2552912755862186
7.801801801801802,0.2580603464516793
7.81981981981982,0.2608958669164905
7.837837837837838,0.2638006115928983
7.855855855855855,0.266777530220971
7.873873873873873,0.2698297625264796
7.891891891891892,0.2729606546772908
7.90990990990991,0.2761737775480071
7.927927927927928,0.2794729470352496
7.945945945945946,0.2828622467045736
7.963963963963964,0.2863460530957467
7.981981981981982,0.2899290640675399
8.0,0.293616330628166
8.018018018018019,0.2974132927753989
8.036036036036036,0.3013258199641853
8.054054054054054,0.3053602569329153
8.072072072072071,0.3095234757571772
8.09009009009009,0.3138229351677548
8.108108108108109,0.3182667483755249
8.126126126126126,0.3228637608996545
8.144144144144144,0.3276236402098968
8.162162162162161,0.3325569793855982
8.18018018018018,0.337675417485239
8.198198198198199,0.3429917799401068
8.216216216216216,0.3485202430729562
8.234234234234235,0.3542765278496541
8.252252252252251,0.3602781292700204
8.27027027027027,0.3665445894909611
8.288288288288289,0.3730978249857081
8.306306306306306,0.3799625209667198
8.324324324324325,0.3871666102043327
8.342342342342342,0.3947418586422889
8.36036036036036,0.4027245874016845
8.378378378378379,0.411156570696333
8.396396396396396,0.4200861630795847
8.414414414414415,0.429569729164637
8.432432432432432,0.4396734773805161
8.45045045045045,0.4504758409693984
8.468468468468469,0.4620706115745913
8.486486486486488,0.4745711253832668
8.504504504504505,0.488115949066555
8.522522522522522,0.5028767477184831
8.54054054054054,0.5190694022541341
8.558558558558559,0.5369700951838392
8.576576576576578,0.556939224298455
8.594594594594595,0.5794580817504693
8.612612612612612,0.6051871984807861
8.63063063063063,0.635063222190941
8.64864864864865,0.670468254843291
8.666666666666668,0.7135449257728143
