(0) init_L2,(1) alpha,(2) t_FP
1.835392099057132,0.9693642337710766,8.99099099099099
1.9554281531743332,2.440204059623602,8.468468468468469
0.5420975014430102,2.771538171789224,11.117117117117116
0.6843375383259163,3.148405593668859,10.036036036036036
1.796709349706969,1.9642961940884909,8.396396396396396
2.134575627731204,1.6902566388486069,8.252252252252251
0.6891804903611809,0.4023431814524944,13.207207207207206
1.8607379041581853,0.4801362417681398,9.567567567567568
2.0726355735176867,0.6818366301864452,9.063063063063062
1.4845677735367366,2.434025798322468,8.612612612612612
1.2351550540035083,2.8934865111878616,8.91891891891892
2.220054327428723,1.810840926730458,8.198198198198199
2.260636598371347,1.100704280516084,8.486486486486488
0.6361266338808436,0.2148676895338512,14.036036036036036
1.350774158773072,0.6333178541902948,10.144144144144144
0.8671389466387092,3.235082216213762,9.477477477477478
1.3421926092520713,1.5704192511317123,9.135135135135137
0.3332257582132239,2.479178636573719,14.63063063063063
0.8454620785106637,0.1166610751341371,12.73873873873874
1.8829895735276367,1.8892954607365795,8.36036036036036
1.444129027558062,0.3758596010952438,10.342342342342342
0.4091995330249762,3.3096441934566814,12.01801801801802
1.3713745901440482,0.3737765044238628,10.486486486486486
0.3561422576265677,2.5966860620036747,13.873873873873874
2.309218891544504,0.2674638912007713,9.477477477477478
0.2996151816848225,2.5067484878731654,15.567567567567568
1.59077020397967,0.8159901497595976,9.477477477477478
0.9596570077541904,2.352804505407652,9.44144144144144
1.5419776593410437,2.99307212615878,9.153153153153152
2.032999748115799,0.0953807786041344,10.09009009009009
1.0453228620466106,2.917118359366784,9.135135135135137
0.3406633478007681,1.0944403289925992,17.90990990990991
1.3548188624623445,1.7578967141828976,8.972972972972972
1.1171136651554017,0.602936650488988,10.774774774774777
0.8988750069868534,0.9700978064195837,11.063063063063064
0.7466974478191873,3.273344871687912,9.783783783783782
1.0978502323080557,2.4507446570966263,9.08108108108108
1.1649244307360882,2.214852482128652,9.045045045045043
0.2782988459704255,2.1223807601422227,17.405405405405403
1.774394805664146,0.5563446843887194,9.54954954954955
0.9113199644399386,1.9880738223516825,9.83783783783784
0.6210850545198623,0.3300705280322542,13.963963963963964
1.9480726015248773,1.595077889043923,8.414414414414415
1.5451290221391276,1.8647314672071256,8.64864864864865
0.8080030593635248,0.2021421077603182,12.774774774774777
0.3801690866173624,0.6721176220542934,17.53153153153153
0.9370288927709748,2.556609414396513,9.405405405405403
2.3260847178540045,2.206859668789144,8.306306306306306
0.9722985465491312,2.7998562213286675,9.26126126126126
1.538228249104867,2.902961654899128,8.936936936936938
1.656417605804164,0.7385325204252504,9.477477477477478
0.4003815380380549,0.6126278935870235,17.08108108108108
0.8185055797686991,1.1744289025206218,11.17117117117117
2.3779913724054937,1.8018657544236427,8.144144144144144
0.4341482575871053,3.033920259745123,11.963963963963964
0.6548252964458801,3.07689731629006,10.1981981981982
2.140673622515829,0.5435789351178488,9.17117117117117
1.6852520665240855,2.487303799904088,8.522522522522522
1.2028256923106642,2.720002156291636,8.9009009009009
0.9211665307312888,2.551201041922498,9.45945945945946
1.0901866998537837,3.231026511579313,9.225225225225223
1.3081807417446865,3.199041739314459,9.297297297297298
0.357565468071595,0.9788351957245616,17.603603603603602
2.133411575404936,2.3501012807192927,8.414414414414415
1.527197117436958,2.8513545457193734,8.846846846846848
1.4423123225411465,1.1944342488900932,9.297297297297298
1.978188727491457,0.5801950208845497,9.27927927927928
2.1274166761087536,2.66058580918041,9.45945945945946
1.208400113578925,3.42871324828621,9.8018018018018
0.8812997240119735,2.096195700630245,9.855855855855856
0.3720793277121215,1.0723684883623943,16.936936936936938
0.4774766893883833,0.1326876568284264,16.28828828828829
0.9848030382271808,1.5966158764805407,9.963963963963964
0.6134270798630143,0.2359858732135948,14.216216216216216
0.9484546843270414,2.1176982635389754,9.62162162162162
2.2265985076008064,1.0527974931344397,8.558558558558559
0.3060036176881886,2.326666310384461,15.783783783783784
0.2573300080859728,2.122798768692881,18.414414414414413
0.883729613502179,2.655870610704914,9.513513513513512
0.9694617736735098,2.7892801707969666,9.27927927927928
1.6166854527157073,0.8910882398775277,9.35135135135135
0.593882708049601,0.1093514248420754,14.702702702702702
0.7198027756501568,1.30288148574281,11.585585585585584
1.6579472782484708,2.355323059937551,8.486486486486488
1.0463617159544154,3.2687084841458245,9.26126126126126
1.4349663992253825,0.8010529637002515,9.747747747747749
1.772125985309296,1.486718261620324,8.63063063063063
1.3959020725912032,1.3768449736391126,9.207207207207208
1.7915166944019711,0.1968556679534193,10.144144144144144
0.906153499770878,0.0369776387776757,12.64864864864865
1.686002322973862,0.8920820066237336,9.243243243243242
0.8215833503372159,2.069912634790516,10.108108108108109
0.9432686228257028,1.5315511675372604,10.18018018018018
2.2185256830360296,1.7103285509158797,8.216216216216216
0.4707093804258047,3.2752323075067715,11.35135135135135
1.011738224483302,2.485704482153246,9.26126126126126
1.708138627800304,0.6969743953330247,9.45945945945946
1.789743599393416,2.2584819668142235,8.414414414414415
0.946161971122818,3.242671110354739,9.35135135135135
1.0573863659028708,0.4184204175730361,11.243243243243244
0.8907740875426678,0.2615137361642428,12.216216216216216
0.4318688667475243,3.1317619564357626,11.891891891891891
