(0) t,(2) lam2
2.0,0.401127587751526
2.018018018018018,0.4022628383509399
2.036036036036036,0.4034058149208821
2.054054054054054,0.4045565813727971
2.072072072072072,0.4057152024179561
2.09009009009009,0.40688174357868
2.108108108108108,0.4080562711997662
2.126126126126126,0.4092388524601243
2.144144144144144,0.4104295553846236
2.1621621621621623,0.4116284488561571
2.18018018018018,0.4128356026279258
2.1981981981981984,0.4140510873359478
2.216216216216216,0.4152749745117965
2.234234234234234,0.4165073365955729
2.2522522522522523,0.4177482469491152
2.27027027027027,0.4189977798694526
2.2882882882882885,0.4202560106025058
2.3063063063063063,0.4215230153570414
2.324324324324325,0.422798871318883
2.3423423423423424,0.4240836566653865
2.36036036036036,0.4253774505801834
2.3783783783783785,0.4266803332681976
2.3963963963963963,0.4279923859709424
2.414414414414414,0.4293136909821026
2.4324324324324325,0.4306443316634075
2.4504504504504503,0.4319843924608011
2.468468468468469,0.4333339589209163
2.4864864864864864,0.4346931177078579
2.5045045045045047,0.4360619566203025
2.5225225225225225,0.437440564608921
2.5405405405405403,0.4388290317941308
2.558558558558558,0.4402274494841847
2.5765765765765765,0.4416359101936038
2.5945945945945947,0.4430545076619613
2.612612612612613,0.4444833368730252
2.6306306306306304,0.4459224940742678
2.6486486486486487,0.4473720767967485
2.6666666666666665,0.4488321838753806
2.684684684684685,0.4503029154695873
2.702702702702702,0.4517843730843585
2.7207207207207205,0.4532766595917146
2.7387387387387387,0.4547798792525878
2.756756756756757,0.4562941377391296
2.774774774774775,0.4578195421574538
2.7927927927927927,0.4593562010708254
2.810810810810811,0.4609042245233037
2.828828828828829,0.462463724063852
2.846846846846847,0.4640348127709224
2.864864864864865,0.4656176052775278
2.8828828828828827,0.4672122177968106
2.900900900900901,0.4688187681481214
2.918918918918919,0.470437375783617
2.936936936936937,0.4720681618153916
2.954954954954955,0.4737112490431516
2.972972972972973,0.4753667619824485
2.990990990990991,0.4770348268934802
3.009009009009009,0.4787155718104763
3.027027027027027,0.4804091265716795
3.045045045045045,0.4821156228499376
3.063063063063063,0.4838351941839194
3.081081081081081,0.4855679760099705
3.0990990990990994,0.4873141056946231
3.1171171171171173,0.4890737225677755
3.135135135135135,0.4908469679565568
3.153153153153153,0.4926339852198935
3.171171171171171,0.4944349197837946
3.189189189189189,0.4962499191773725
3.2072072072072078,0.498079133069616
3.225225225225225,0.4999227133069361
3.243243243243243,0.5017808139515009
3.2612612612612613,0.503653591320379
3.2792792792792795,0.5055412040255127
3.2972972972972974,0.507443813014539
3.315315315315315,0.5093615816124807
3.333333333333333,0.511294675564328
3.3513513513513518,0.513243263078533
3.3693693693693696,0.5152075148714395
3.3873873873873874,0.517187604212671
3.4054054054054053,0.5191837069715013
3.423423423423423,0.5211960016642313
3.4414414414414414,0.5232246695025979
3.45945945945946,0.5252698944432407
3.477477477477477,0.5273318632382524
3.4954954954954958,0.5294107654868423
3.5135135135135136,0.5315067936881378
3.5315315315315314,0.5336201432951564
3.5495495495495497,0.5357510127699752
3.5675675675675675,0.5378996036401303
3.5855855855855854,0.5400661205562772
3.603603603603604,0.5422507713511437
3.621621621621622,0.5444537670998104
3.63963963963964,0.546675322181352
3.6576576576576576,0.5489156543418754
3.675675675675675,0.5511749847589906
3.6936936936936937,0.5534535381077526
3.711711711711712,0.5557515426281114
3.72972972972973,0.5580692301939133
3.747747747747748,0.5604068363834894
3.7657657657657655,0.562764600551879
3.783783783783784,0.5651427659047271
3.801801801801802,0.5675415795739027
3.81981981981982,0.5699612926948849
3.8378378378378377,0.5724021604859619
3.855855855855856,0.5748644423292942
3.873873873873874,0.5773484018538918
3.891891891891892,0.5798543070205562
3.90990990990991,0.5823824302088436
3.927927927927928,0.5849330483061016
3.9459459459459456,0.5875064427986386
3.963963963963964,0.590102899865084
3.981981981981982,0.5927227104719994
4.0,0.5953661704718044
4.018018018018018,0.5980335807030801
4.036036036036036,0.6007252470933185
4.054054054054054,0.6034414807641855
4.072072072072072,0.6061825981393674
4.09009009009009,0.6089489210550767
4.108108108108108,0.61174077687329
4.126126126126126,0.6145584985977967
4.144144144144144,0.6174024249931398
4.162162162162162,0.6202729007065301
4.18018018018018,0.623170276392821
4.198198198198199,0.6260949088426311
4.216216216216216,0.6290471611137067
4.2342342342342345,0.6320274026656183
4.252252252252252,0.6350360094978882
4.27027027027027,0.6380733642916502
