t,lamHS
2.0,0.8005895412331286
2.003600720144029,0.8011795359033211
2.007201440288058,0.8017699854226961
2.0108021604320863,0.8023608912057736
2.014402880576115,0.8029522546694894
2.018003600720144,0.8035440772332083
2.021604320864173,0.8041363603187386
2.0252050410082014,0.8047291053503458
2.0288057611522303,0.8053223137547668
2.0324064812962592,0.8059159869612236
2.036007201440288,0.8065101264014375
2.039607921584317,0.8071047335096434
2.0432086417283455,0.8076998097226035
2.0468093618723744,0.8082953564796217
2.0504100820164033,0.8088913752225577
2.054010802160432,0.8094878673958411
2.057611522304461,0.8100848344464858
2.0612122424484896,0.8106822778241041
2.0648129625925185,0.8112801989809209
2.0684136827365474,0.8118785993717883
2.0720144028805763,0.8124774804542
2.0756151230246047,0.813076843688305
2.0792158431686336,0.8136766905369228
2.0828165633126625,0.8142770224655574
2.0864172834566914,0.8148778409424121
2.0900180036007203,0.8154791474384034
2.0936187237447488,0.8160809434271764
2.0972194438887777,0.8166832303851187
2.1008201640328066,0.8172860097913751
2.1044208841768355,0.8178892831278627
2.1080216043208644,0.818493051879285
2.111622324464893,0.819097317533147
2.1152230446089217,0.8197020815797696
2.1188237647529506,0.8203073455123051
2.1224244848969795,0.820913110826751
2.126025205041008,0.8215193790219657
2.129625925185037,0.8221261515996829
2.133226645329066,0.8227334300645269
2.1368273654730947,0.8233412159240273
2.1404280856171236,0.8239495106886341
2.144028805761152,0.8245583158717328
2.147629525905181,0.8251676329896593
2.15123024604921,0.8257774635617153
2.1548309661932388,0.8263878091101832
2.1584316863372672,0.8269986711603414
2.162032406481296,0.8276100512404798
2.165633126625325,0.8282219508819146
2.169233846769354,0.8288343716190041
2.172834566913383,0.8294473149891635
2.1764352870574113,0.830060782532881
2.18003600720144,0.8306747757937326
2.183636727345469,0.8312892963183982
2.187237447489498,0.8319043456566765
2.190838167633527,0.8325199253615011
2.1944388877775554,0.8331360369889559
2.1980396079215843,0.8337526820982906
2.201640328065613,0.8343698622519368
2.205241048209642,0.8349875790155233
2.208841768353671,0.8356058339578926
2.2124424884976994,0.8362246286511156
2.2160432086417283,0.8368439646705086
2.2196439287857572,0.8374638435946486
2.223244648929786,0.8380842670053897
2.2268453690738146,0.8387052364878786
2.2304460892178435,0.8393267536305712
2.2340468093618724,0.8399488200252482
2.2376475295059013,0.8405714372670317
2.24124824964993,0.8411946069544012
2.2448489697939586,0.84181833068921
2.2484496899379876,0.8424426100767012
2.2520504100820165,0.8430674467255246
2.2556511302260454,0.8436928422477524
2.259251850370074,0.8443187982588964
2.2628525705141027,0.844945316377924
2.2664532906581316,0.8455723982272749
2.2700540108021605,0.8462000454328777
2.2736547309461894,0.8468282596241666
2.277255451090218,0.847457042434098
2.2808561712342468,0.8480863954991675
2.2844568913782757,0.8487163204594265
2.2880576115223046,0.849346818958499
2.2916583316663335,0.8499778926435987
2.295259051810362,0.8506095431655462
2.298859771954391,0.8512417721787854
2.3024604920984197,0.8518745813414011
2.3060612122424486,0.8525079723151362
2.3096619323864775,0.8531419467654081
2.313262652530506,0.8537765063613271
2.316863372674535,0.8544116527757127
2.320464092818564,0.8550473876851118
2.3240648129625927,0.8556837127698153
2.327665533106621,0.856320629713876
2.33126625325065,0.8569581402051264
2.334866973394679,0.8575962459351958
2.338467693538708,0.8582349485995281
2.3420684136827363,0.8588742498973997
2.3456691338267652,0.859514151531937
2.349269853970794,0.8601546552101343
2.352870574114823,0.8607957626428719
2.356471294258852,0.8614374755449338
2.3600720144028804,0.8620797956350255
2.3636727345469093,0.8627227246357926
2.367273454690938,0.8633662642738387
2.370874174834967,0.8640104162797434
2.374474894978996,0.8646551823880809
2.3780756151230245,0.865300564337438
2.3816763352670534,0.8659465638704323
2.3852770554110823,0.8665931827337316
2.388877775555111,0.8672404226780713
2.39247849569914,0.8678882854582735
2.3960792158431685,0.8685367728332655
2.3996799359871974,0.8691858865660986
2.4032806561312263,0.869835628423967
2.4068813762752552,0.8704860001782262
2.4104820964192837,0.8711370036044123
2.4140828165633126,0.8717886404822607
2.4176835367073415,0.8724409125957254
2.4212842568513704,0.873093821732998
2.424884976995399,0.8737473696865266
2.4284856971394277,0.8744015582530352
2.4320864172834566,0.8750563892335436
2.4356871374274855,0.8757118644333857
2.4392878575715145,0.8763679856622297
2.442888577715543,0.8770247547340976
2.446489297859572,0.8776821734673843
2.4500900180036007,0.8783402436848778
2.4536907381476296,0.8789989672137787
2.4572914582916585,0.8796583458857199
2.460892178435687,0.8803183815367867
2.464492898579716,0.8809790760075364
2.4680936187237448,0.8816404311430192
2.4716943388677737,0.8823024487927968
2.4752950590118026,0.8829651308109643
2.478895779155831,0.883628479056169
2.48249649929986,0.8842924953916318
2.486097219443889,0.8849571816851668
2.4896979395879177,0.8856225398092022
2.493298659731946,0.8862885716408009
2.496899379875975,0.8869552790616809
