t,lamHT
2.0,0.8016475541327479
2.018018018018018,0.8032956953443743
2.036036036036036,0.8049444937713619
2.054054054054054,0.8065940195300259
2.072072072072072,0.8082443427272369
2.09009009009009,0.8098955334710667
2.108108108108108,0.811547661881362
2.126126126126126,0.8132007981002509
2.144144144144144,0.8148550123025888
2.1621621621621623,0.8165103747063457
2.18018018018018,0.8181669555829427
2.1981981981981984,0.8198248252675414
2.216216216216216,0.8214840541692898
2.234234234234234,0.823144712781531
2.2522522522522523,0.8248068716919784
2.27027027027027,0.826470601592862
2.2882882882882885,0.8281359732910498
2.3063063063063063,0.8298030577181498
2.324324324324325,0.8314719259405954
2.3423423423423424,0.8331426491697199
2.36036036036036,0.8348152987718231
2.3783783783783785,0.8364899462782346
2.3963963963963963,0.8381666633953782
2.414414414414414,0.8398455220148412
2.4324324324324325,0.841526594223453
2.4504504504504503,0.8432099523133755
2.468468468468469,0.844895668792212
2.4864864864864864,0.846583816393136
2.5045045045045047,0.8482744680850448
2.5225225225225225,0.8499676970827432
2.5405405405405403,0.851663576857158
2.558558558558558,0.8533621811455904
2.5765765765765765,0.8550635839620085
2.5945945945945947,0.8567678596073844
2.612612612612613,0.8584750826800789
2.6306306306306304,0.8601853280862788
2.6486486486486487,0.8618986710504907
2.6666666666666665,0.8636151871260935
2.684684684684685,0.865334952205956
2.702702702702702,0.867058042533121
2.7207207207207205,0.8687845347115621
2.7387387387387387,0.8705145057170156
2.756756756756757,0.8722480329078917
2.774774774774775,0.8739851940362697
2.7927927927927927,0.875726067258981
2.810810810810811,0.8774707311487826
2.828828828828829,0.8792192647056278
2.846846846846847,0.8809717473680352
2.864864864864865,0.8827282590245623
2.8828828828828827,0.884488880025388
2.900900900900901,0.8862536911940057
2.918918918918919,0.8880227738390345
2.936936936936937,0.8897962097661507
2.954954954954955,0.8915740812901445
2.972972972972973,0.8933564712471069
2.990990990990991,0.8951434630067503
3.009009009009009,0.8969351404848681
3.027027027027027,0.8987315881559377
3.045045045045045,0.9005328910658714
3.063063063063063,0.9023391348449202
3.081081081081081,0.904150405720735
3.0990990990990994,0.9059667905315903
3.1171171171171173,0.9077883767397756
3.135135135135135,0.909615252445159
3.153153153153153,0.9114475063989282
3.171171171171171,0.9132852280175154
3.189189189189189,0.9151285073967088
3.2072072072072078,0.9169774353259592
3.225225225225225,0.9188321033028846
3.243243243243243,0.9206926035479798
3.2612612612612613,0.922559029019537
3.2792792792792795,0.9244314734287824
3.2972972972972974,0.9263100312552338
3.315315315315315,0.9281947977622892
3.333333333333333,0.9300858690130474
3.3513513513513518,0.93198334188637
3.3693693693693696,0.9338873140931924
3.3873873873873874,0.9357978841930862
3.4054054054054053,0.9377151516110844
3.423423423423423,0.9396392166547723
3.4414414414414414,0.9415701805316552
3.45945945945946,0.9435081453668058
3.477477477477477,0.9454532142208014
3.4954954954954958,0.9474054911079588
3.5135135135135136,0.9493650810148726
3.5315315315315314,0.951332089919266
3.5495495495495497,0.9533066248091624
3.5675675675675675,0.955288793702385
3.5855855855855854,0.9572787056663936
3.603603603603604,0.9592764708384688
3.621621621621622,0.9612822004462488
3.63963963963964,0.96329600682863
3.6576576576576576,0.9653180034570434
3.675675675675675,0.9673483049571112
3.6936936936936937,0.969387027130696
3.711711711711712,0.971434286978354
3.72972972972973,0.9734902027222008
3.747747747747748,0.9755548938291986
3.7657657657657655,0.9776284810348818
3.783783783783784,0.979711086367524
3.801801801801802,0.9818028331727644
3.81981981981982,0.9839038461387022
3.8378378378378377,0.986014251321472
3.855855855855856,0.9881341761713112
3.873873873873874,0.9902637495591358
3.891891891891892,0.9924031018036312
3.90990990990991,0.99455236469888
3.927927927927928,0.9967116715425316
3.9459459459459456,0.9988811571645346
3.963963963963964,1.0010609579564438
3.981981981981982,1.003251211901316
4.0,1.0054520586042115
4.018018018018018,1.007663639323318
4.036036036036036,1.009886097001708
4.054054054054054,1.0121195762997546
4.072072072072072,1.014364223628216
4.09009009009009,1.0166201871820093
4.108108108108108,1.018887616974692
4.126126126126126,1.021166664873669
4.144144144144144,1.0234574846361446
4.162162162162162,1.0257602319458403
4.18018018018018,1.0280750644504983
4.198198198198199,1.0304021418001894
4.216216216216216,1.0327416256864523
4.2342342342342345,1.0350936798822823
4.252252252252252,1.0374584702829923
4.27027027027027,1.0398361649479746
4.288288288288289,1.0422269341433796
4.306306306306306,1.0446309503857472
4.324324324324325,1.0470483884866064
4.342342342342342,1.0494794255980775
4.36036036036036,1.0519242412595011
4.378378378378379,1.0543830174451212
4.396396396396396,1.056855938612856
4.414414414414415,1.059343191754183
4.4324324324324325,1.06184496644517
4.45045045045045,1.0643614548986855
4.468468468468469,1.0668928520178227
4.486486486486486,1.0694393554505657
4.504504504504505,1.0720011656457422
4.5225225225225225,1.0745784859102927
4.54054054054054,1.0771715224678942
4.558558558558559,1.079780484518981
4.576576576576576,1.082405584302199
4.594594594594595,1.08504703715734
4.612612612612613,1.087705061589791
4.63063063063063,1.0903798793365516
4.648648648648649,1.0930717154338596
