(0) init_L2,(1) alpha,(2) t_FP
0.4015876339062654,0.1085748691761285,16.864864864864863
0.4079612132908936,0.059464914047547,15.585585585585584
0.4168842145186133,0.091325223105253,16.0
0.3260163495798235,0.0174648828510429,17.36936936936937
0.4427769103180798,0.0556912801082039,15.117117117117116
0.4358814959527085,0.0498477075404461,15.135135135135137
0.3855388752067556,0.0597135251610222,15.98198198198198
0.525581251234371,0.0384840557882411,14.846846846846846
0.308660552753337,0.0994233338007803,18.216216216216218
0.2950501905408567,0.124850110989362,19.00900900900901
0.5031079230784069,0.0149430475395698,14.216216216216216
0.3166359635658383,0.1192465872320051,18.216216216216218
0.4166766278883571,0.0286309975417395,15.26126126126126
