(0) init_L2,(1) alpha,(2) t_FP
2.3024918575013635,0.0281847293857264,7.63963963963964
0.7025248595240532,0.1491098619922931,8.882882882882882
2.088239930678006,0.3047956598596286,7.765765765765765
0.3949832486450624,0.6465919544354948,10.882882882882884
1.4630969205147628,0.4066774133668483,8.018018018018019
2.4946360491493267,0.6490958021978752,8.288288288288289
2.2534517657177218,0.3016552332395477,7.747747747747748
1.5030291557442483,0.628207447398434,8.342342342342342
0.3900852691330944,0.283044267875763,10.73873873873874
0.6424265090037571,0.173998659255421,9.0990990990991
0.2267859772639643,0.6843253575617947,13.873873873873874
0.9540793993562474,0.0919456306546266,8.324324324324325
1.7816497808427465,0.2156515361894112,7.765765765765765
2.4726043325325597,0.6472694267376566,8.288288288288289
0.6630951420469309,0.7770355695900375,9.855855855855856
0.8013081772498115,0.6696660666491923,9.0990990990991
0.2280858588948811,0.2910326919113521,13.83783783783784
1.9030023363198911,0.0633430244566361,7.693693693693693
2.481896630261429,0.2906228740219062,7.72972972972973
0.948786252141337,0.3863765955599323,8.45045045045045
0.6693021042365435,0.1931289237977142,9.00900900900901
1.8154935194497008,0.7793021865056766,8.99099099099099
2.129737392591586,0.0831710523160375,7.675675675675675
1.2949984736303135,0.1006420122678987,7.963963963963964
1.1264897208609637,0.1177732552602134,8.108108108108109
1.183965047905474,0.0982739933646069,8.054054054054054
0.2261892121355926,0.3519036700499731,13.891891891891891
2.1918968011850315,0.5331295873451847,8.018018018018019
1.7040579931869386,0.5397700076220768,8.108108108108109
0.9929954360863188,0.1008430162523038,8.27027027027027
1.7338070150297278,0.1312767608789482,7.747747747747748
1.4527852741464518,0.5717861167090291,8.252252252252251
1.2370862117209551,0.0087817496009227,8.0
2.051714813779792,0.3797228630580312,7.81981981981982
1.4195636649133545,0.5843271676697119,8.288288288288289
1.4616710297414164,0.0269404061459535,7.855855855855855
1.2846213491858924,0.3821239376444268,8.09009009009009
1.750171389721734,0.6619075581279357,8.378378378378379
0.253179091871068,0.4134252621941794,13.063063063063064
2.497995424997136,0.0477914183720748,7.63963963963964
0.4431701366257029,0.5452272727453595,10.342342342342342
1.4116163229374354,0.7572811814185987,8.9009009009009
1.7549753201017562,0.7549768881451672,8.81081081081081
1.6250974734416452,0.0699510973167983,7.783783783783783
0.176964080064777,0.1990058019313114,16.1981981981982
1.904170210384246,0.64730971436843,8.306306306306306
1.3879663594442382,0.662555692323924,8.486486486486488
