(0) init_L2,(1) alpha,(2) t_FP
1.4851108112509503,0.2928043783923943,9.585585585585584
0.9068590286689238,0.2096393680137754,9.027027027027028
2.032042562092497,0.0383853500671479,9.225225225225223
0.4260253374673134,0.4499383200766988,12.432432432432432
1.056669718418196,0.1321597098936895,8.756756756756758
0.6357398978541537,0.2962728975149803,9.81981981981982
0.8104145747714936,0.3712478674747474,9.927927927927929
0.2779713992182248,0.2677341814048991,13.063063063063064
0.5008340837748861,0.079155143923133,10.1981981981982
0.7103615825579837,0.4041102125367886,10.486486486486486
1.9341141241365003,0.1616544610914745,9.513513513513512
1.580754165720237,0.0629469628196747,8.666666666666668
1.3060525201645836,0.1435134783452442,8.702702702702702
1.8298236950142903,0.150382549492089,9.117117117117118
0.1877211918455959,0.2000863015795279,16.234234234234236
0.8820367335928275,0.2423214947467195,9.135135135135137
0.50210181094577,0.1019361353523913,10.1981981981982
0.8941099229998741,0.4053684007441866,10.64864864864865
1.2903485961932168,0.2871913588910656,9.243243243243242
0.6180583458704186,0.2392165487738503,9.747747747747749
1.3308777538907286,0.1258318146665983,8.666666666666668
1.1972516502010175,0.2309035213005242,8.91891891891892
1.8077600228830049,0.0005058789092686,8.81081081081081
1.3859291866033694,0.3103443932112281,9.603603603603602
0.4322220497846268,0.1207971762115814,10.73873873873874
1.5779922164344402,0.1960658334352279,8.972972972972972
0.5442184495850594,0.000741950192273,9.90990990990991
1.0885069539190608,0.3079026906685483,9.297297297297298
0.9920559215417836,0.3075264356566665,9.315315315315315
0.9801911814138862,0.2574333080585539,9.08108108108108
1.235858535290121,0.3413963144752885,9.783783783783782
0.6415468810591635,0.1523345604166622,9.54954954954955
1.034667036649459,0.2747204632804086,9.135135135135137
2.0279217776345,0.0506991031411634,9.243243243243242
0.7477291492856433,0.0596773689329583,9.17117117117117
0.1670465724734668,0.2119260122667816,17.53153153153153
0.7048139083012384,0.3314580285837158,9.765765765765764
1.8350086579317324,0.1485672318049604,9.117117117117118
1.8347695380723763,0.1930888973177007,9.423423423423422
1.7878591527361571,0.127485697001106,8.954954954954955
0.252269429838679,0.4042483554008576,14.072072072072071
0.4190924727730977,0.3466536679704741,11.18918918918919
1.7451792073198469,0.1788345029940558,9.0990990990991
0.8298445116504111,0.3029481248830672,9.423423423423422
1.755447042342064,0.0043671038894951,8.756756756756758
0.7169251816592853,0.0833380559255452,9.26126126126126
0.8844155460947443,0.0293177858586632,8.882882882882882
1.446309880261938,0.1143060413456926,8.666666666666668
0.4045281515266119,0.1915394723182604,11.045045045045043
0.7413985229002764,0.28334384222602,9.495495495495495
2.0287936510476507,0.1444235800372993,10.45045045045045
2.0253095427941306,0.127684201454448,9.693693693693692
0.7449523116044041,0.0860680503603967,9.18918918918919
0.8413151257983034,0.2116162557170445,9.135135135135137
1.5821483992336742,0.1416121906692287,8.792792792792792
1.912554429059219,0.1543001707860156,9.35135135135135
0.4485465882167266,0.0514691463818717,10.576576576576576
1.4212780579821118,0.0599129450030154,8.612612612612612
0.1930847994853504,0.4667847071651481,17.18918918918919
0.4461860008947405,0.4590480043413443,13.657657657657657
0.281765616731611,0.3198743179834726,13.063063063063064
0.2378360639400334,0.4513573606444976,15.027027027027026
1.3752135109448185,0.0988634096114187,8.63063063063063
1.5694145830652335,0.3036078315561235,10.702702702702702
1.0758319365347335,0.0141147406060755,8.666666666666668
1.5759865044725518,0.0791550938484852,8.684684684684685
1.0895883663052928,0.3161493920768684,9.36936936936937
