t,lamT
2.0,0.8011250191431378
2.018018018018018,0.8022576449807599
2.036036036036036,0.8033979260645189
2.054054054054054,0.8045459114660454
2.072072072072072,0.8057016507828936
2.09009009009009,0.8068651941445788
2.108108108108108,0.808036592218709
2.126126126126126,0.8092158962172117
2.144144144144144,0.8104031579026566
2.1621621621621623,0.811598429594678
2.18018018018018,0.8128017641764953
2.1981981981981984,0.8140132151015358
2.216216216216216,0.8152328364001596
2.234234234234234,0.8164606826864901
2.2522522522522523,0.817696809165349
2.27027027027027,0.8189412716393012
2.2882882882882885,0.8201941265158075
2.3063063063063063,0.8214554308144899
2.324324324324325,0.8227252421745096
2.3423423423423424,0.8240036188620602
2.36036036036036,0.8252906197779781
2.3783783783783785,0.8265863044654718
2.3963963963963963,0.8278907331179717
2.414414414414414,0.8292039665871034
2.4324324324324325,0.8305260663907861
2.4504504504504503,0.8318570947214574
2.468468468468469,0.8331971144544286
2.4864864864864864,0.8345461891563702
2.5045045045045047,0.8359043830939327
2.5225225225225225,0.8372717612425017
2.5405405405405403,0.8386483892950931
2.558558558558558,0.8400343336713885
2.5765765765765765,0.8414296615269131
2.5945945945945947,0.8428344407623612
2.612612612612613,0.8442487400330684
2.6306306306306304,0.8456726287586354
2.6486486486486487,0.8471061771327059
2.6666666666666665,0.8485494561329001
2.684684684684685,0.8500025375309082
2.702702702702702,0.8514654939027447
2.7207207207207205,0.8529383986391694
2.7387387387387387,0.8544213259562743
2.756756756756757,0.8559143509062428
2.774774774774775,0.8574175493882827
2.7927927927927927,0.8589309981597361
2.810810810810811,0.8604547748473693
2.828828828828829,0.8619889579588478
2.846846846846847,0.8635336268943966
2.864864864864865,0.8650888619586528
2.8828828828828827,0.8666547443727106
2.900900900900901,0.8682313562863654
2.918918918918919,0.8698187807905579
2.936936936936937,0.8714171019300245
2.954954954954955,0.8730264047161559
2.972972972972973,0.8746467751400682
2.990990990990991,0.876278300185892
3.009009009009009,0.8779210678442814
3.027027027027027,0.8795751671261481
3.045045045045045,0.8812406880766259
3.063063063063063,0.8829177217892676
3.081081081081081,0.8846063604204814
3.0990990990990994,0.8863066972042085
3.1171171171171173,0.8880188264668503
3.135135135135135,0.8897428436424455
3.153153153153153,0.8914788452881061
3.171171171171171,0.8932269290997142
3.189189189189189,0.8949871939278873
3.2072072072072078,0.8967597397942139
3.225225225225225,0.8985446679077692
3.243243243243243,0.9003420806819122
3.2612612612612613,0.9021520817513724
3.2792792792792795,0.9039747759896296
3.2972972972972974,0.905810269526597
3.315315315315315,0.9076586697666058
3.333333333333333,0.9095200854067064
3.3513513513513518,0.9113946264552856
3.3693693693693696,0.9132824042510092
3.3873873873873874,0.9151835314820972
3.4054054054054053,0.9170981222059345
3.423423423423423,0.9190262918690284
3.4414414414414414,0.9209681573273192
3.45945945945946,0.9229238368668448
3.477477477477477,0.924893450224778
3.4954954954954958,0.9268771186108322
3.5135135135135136,0.9288749647290524
3.5315315315315314,0.9308871127999928
3.5495495495495497,0.9329136885832926
3.5675675675675675,0.9349548194006576
3.5855855855855854,0.937010634159256
3.603603603603604,0.9390812633755342
3.621621621621622,0.9411668391994678
3.63963963963964,0.9432674954392488
3.6576576576576576,0.945383367586426
3.675675675675675,0.9475145928415007
3.6936936936936937,0.9496613101399938
3.711711711711712,0.95182366017899
3.72972972972973,0.9540017854441708
3.747747747747748,0.9561958302373478
3.7657657657657655,0.9584059407045022
3.783783783783784,0.9606322648643492
3.801801801801802,0.9628749526374312
3.81981981981982,0.9651341558757544
3.8378378378378377,0.9674100283929818
3.855855855855856,0.9697027259951908
3.873873873873874,0.972012406512212
3.891891891891892,0.9743392298295578
3.90990990990991,0.9766833579209576
3.927927927927928,0.9790449548815088
3.9459459459459456,0.9814241869614612
3.963963963963964,0.9838212226006452
3.981981981981982,0.98623623246356
4.0,0.988669389475136
4.018018018018018,0.9911208688571868
4.036036036036036,0.9935908481655644
4.054054054054054,0.996079507328037
4.072072072072072,0.9985870286828992
4.09009009009009,1.0011135970183398
4.108108108108108,1.0036593996125756
4.126126126126126,1.0062246262747745
4.144144144144144,1.0088094693867833
4.162162162162162,1.0114141239456789
4.18018018018018,1.0140387876071617
4.198198198198199,1.0166836607298098
4.216216216216216,1.0193489464202166
4.2342342342342345,1.022034850579027
4.252252252252252,1.0247415819478989
4.27027027027027,1.0274693521574052
4.288288288288289,1.0302183757759065
4.306306306306306,1.0329888703594057
4.324324324324325,1.0357810565024184
4.342342342342342,1.0385951578898778
4.36036036036036,1.0414314013500972
4.378378378378379,1.0442900169088185
4.396396396396396,1.0471712378443687
4.414414414414415,1.0500753007439572
4.4324324324324325,1.0530024455611304
4.45045045045045,1.0559529156744234
4.468468468468469,1.0589269579472276
4.486486486486486,1.061924822788909
4.504504504504505,1.0649467642172077
4.5225225225225225,1.067993039921941
4.54054054054054,1.0710639113300595
4.558558558558559,1.0741596436720675
4.576576576576576,1.0772805060498576
4.594594594594595,1.0804267715059863
4.612612612612613,1.0835987170944292
4.63063063063063,1.0867966239528497
4.648648648648649,1.09002077737642
4.666666666666666,1.093271466893236
4.684684684684685,1.0965489863413571
4.702702702702703,1.099853633947524
4.7207207207207205,1.1031857124075837
4.738738738738739,1.1065455289686736
4.756756756756756,1.109933395513209
4.774774774774775,1.113349628644709
4.792792792792793,1.1167945497755258
4.8108108108108105,1.1202684852165046
4.828828828828829,1.1237717662686435
4.846846846846846,1.1273047293167908
4.864864864864865,1.130867715925438
4.882882882882883,1.134461072936661
4.900900900900901,1.1380851525702684
4.918918918918919,1.1417403125262071
4.936936936936936,1.145426916089293
4.954954954954955,1.149145332236321
4.972972972972973,1.1528959357456197
4.990990990990991,1.1566791073091147
5.009009009009009,1.1604952336469667
5.027027027027027,1.1643447076248528
5.045045045045045,1.1682279283739612
5.063063063063063,1.172145301413773
5.081081081081081,1.1760972387777036
5.099099099099099,1.1800841591416822
5.117117117117117,1.184106487955749
5.135135135135135,1.1881646575787508
5.153153153153153,1.1922591074162188
5.171171171171171,1.1963902840615184
5.1891891891891895,1.2005586414403555
5.207207207207207,1.2047646409587385
5.225225225225225,1.2090087516544807
5.243243243243244,1.213291450352356
5.261261261261261,1.217613221822993
5.27927927927928,1.221974558945624
5.297297297297297,1.2263759628747914
5.315315315315315,1.2308179432111217
5.333333333333334,1.235301018176284
5.351351351351351,1.2398257147922525
5.36936936936937,1.2443925690649889
5.387387387387387,1.2490021261726776
5.405405405405405,1.25365494065864
5.423423423423424,1.2583515766290627
5.441441441441441,1.263092607955676
5.45945945945946,1.2678786184835318
5.4774774774774775,1.2727102022440204
5.495495495495495,1.277587963673286
5.513513513513514,1.282512517836192
5.531531531531531,1.2874844906560057
5.54954954954955,1.2925045191499611
5.567567567567568,1.297573251670887
5.585585585585585,1.302691348155063
5.603603603603604,1.3078594803765025
5.621621621621621,1.3130783322078494
5.63963963963964,1.3183485998880855
5.657657657657658,1.323670992297254
5.675675675675675,1.3290462312384108
5.693693693693694,1.3344750517270252
5.711711711711711,1.3399582022880512
