t,lamS
2.0,0.8006924219158021
2.003600720144029,0.8013859898050035
2.007201440288058,0.8020807063632959
2.0108021604320863,0.802776574294742
2.014402880576115,0.8034735963118078
2.018003600720144,0.8041717751353942
2.021604320864173,0.8048711134948686
2.0252050410082014,0.8055716141280977
2.0288057611522303,0.8062732797814796
2.0324064812962592,0.8069761132099758
2.036007201440288,0.8076801171771443
2.039607921584317,0.8083852944551722
2.0432086417283455,0.8090916478249084
2.0468093618723744,0.8097991800758968
2.0504100820164033,0.8105078940064094
2.054010802160432,0.8112177924234796
2.057611522304461,0.8119288781429357
2.0612122424484896,0.8126411539894345
2.0648129625925185,0.8133546227964951
2.0684136827365474,0.8140692874065328
2.0720144028805763,0.8147851506708935
2.0756151230246047,0.8155022154498873
2.0792158431686336,0.8162204846128233
2.0828165633126625,0.8169399610380441
2.0864172834566914,0.8176606476129606
2.0900180036007203,0.8183825472340868
2.0936187237447488,0.8191056628070744
2.0972194438887777,0.8198299972467488
2.1008201640328066,0.8205555534771437
2.1044208841768355,0.8212823344315371
2.1080216043208644,0.8220103430524867
2.111622324464893,0.8227395822918657
2.1152230446089217,0.8234700551108991
2.1188237647529506,0.8242017644801996
2.1224244848969795,0.8249347133798036
2.126025205041008,0.8256689047992086
2.129625925185037,0.826404341737409
2.133226645329066,0.8271410272029331
2.1368273654730947,0.8278789642138807
2.1404280856171236,0.8286181557979594
2.144028805761152,0.8293586049925222
2.147629525905181,0.8301003148446056
2.15123024604921,0.8308432884109662
2.1548309661932388,0.8315875287581198
2.1584316863372672,0.8323330389623783
2.162032406481296,0.8330798221098885
2.165633126625325,0.8338278812966703
2.169233846769354,0.8345772196286554
2.172834566913383,0.8353278402217258
2.1764352870574113,0.8360797462017528
2.18003600720144,0.8368329407046364
2.183636727345469,0.8375874268763441
2.187237447489498,0.8383432078729505
2.190838167633527,0.839100286860677
2.1944388877775554,0.8398586670159316
2.1980396079215843,0.8406183515253489
2.201640328065613,0.8413793435858304
2.205241048209642,0.8421416464045846
2.208841768353671,0.8429052631991677
2.2124424884976994,0.8436701971975246
2.2160432086417283,0.8444364516380293
2.2196439287857572,0.8452040297695265
2.223244648929786,0.8459729348513728
2.2268453690738146,0.8467431701534782
2.2304460892178435,0.8475147389563477
2.2340468093618724,0.8482876445511233
2.2376475295059013,0.8490618902396261
2.24124824964993,0.8498374793343986
2.2448489697939586,0.8506144151587471
2.2484496899379876,0.8513927010467848
2.2520504100820165,0.8521723403434738
