t,lamS
2.0,0.4001788070363569
2.003600720144029,0.4003577736986058
2.007201440288058,0.40053690018291077
2.0108021604320863,0.40071618668577197
2.014402880576115,0.4008956334040263
2.018003600720144,0.4010752405348482
2.021604320864173,0.40125500827575034
2.0252050410082014,0.40143493682458403
2.0288057611522303,0.4016150263795403
2.0324064812962592,0.4017952771391503
2.036007201440288,0.4019756893022861
2.039607921584317,0.40215626306816143
2.0432086417283455,0.40233699863633215
2.0468093618723744,0.4025178962066972
2.0504100820164033,0.4026989559794992
2.054010802160432,0.40288017815532495
2.057611522304461,0.4030615629351066
2.0612122424484896,0.4032431105201218
2.0648129625925185,0.4034248211119948
2.0684136827365474,0.40360669491269696
2.0720144028805763,0.4037887321245475
2.0756151230246047,0.4039709329502143
2.0792158431686336,0.4041532975927144
2.0828165633126625,0.40433582625541487
2.0864172834566914,0.40451851914203346
2.0900180036007203,0.40470137645663945
2.0936187237447488,0.40488439840365414
2.0972194438887777,0.40506758518785174
2.1008201640328066,0.40525093701436
2.1044208841768355,0.40543445408866097
2.1080216043208644,0.40561813661659174
2.111622324464893,0.40580198480434515
2.1152230446089217,0.4059859988584705
2.1188237647529506,0.40617017898587415
2.1224244848969795,0.40635452539382066
2.126025205041008,0.40653903828993304
2.129625925185037,0.4067237178821938
2.133226645329066,0.4069085643789455
2.1368273654730947,0.4070935779888917
2.1404280856171236,0.4072787589210974
2.144028805761152,0.4074641073849901
2.147629525905181,0.4076496235903604
2.15123024604921,0.40783530774736265
2.1548309661932388,0.4080211600665159
2.1584316863372672,0.40820718075870444
2.162032406481296,0.4083933700351788
2.165633126625325,0.40857972810755616
2.169233846769354,0.40876625518782156
2.172834566913383,0.4089529514883282
2.1764352870574113,0.40913981722179854
2.18003600720144,0.4093268526013248
2.183636727345469,0.40951405784037
2.187237447489498,0.4097014331527684
2.190838167633527,0.40988897875272673
2.1944388877775554,0.4100766948548244
2.1980396079215843,0.4102645816740147
2.201640328065613,0.4104526394256253
2.205241048209642,0.4106408683253594
2.208841768353671,0.41082926858929597
2.2124424884976994,0.411017840433891
2.2160432086417283,0.41120658407597804
2.2196439287857572,0.41139549973276907
2.223244648929786,0.41158458762185524
2.2268453690738146,0.4117738479612077
2.2304460892178435,0.4119632809691784
2.2340468093618724,0.4121528868645008
2.2376475295059013,0.41234266586629076
2.24124824964993,0.4125326181940473
2.2448489697939586,0.41272274406765336
2.2484496899379876,0.41291304370737664
2.2520504100820165,0.41310351733387046
2.2556511302260454,0.41329416516817447
2.259251850370074,0.41348498743171547
2.2628525705141027,0.41367598434630826
2.2664532906581316,0.4138671561341564
2.2700540108021605,0.4140585030178532
2.2736547309461894,0.4142500252203822
