(0) init_L2,(1) alpha,(2) t_FP
1.177887273144123,0.2085382702738136,9.783783783783782
0.639896615663452,0.2545202204290915,10.846846846846846
1.0019396362821835,0.0222095331230938,9.135135135135137
0.8785018203754933,0.2419083576258426,10.126126126126126
0.4361234098767241,0.2205832569281333,12.16216216216216
0.7866379904140891,0.1453898951247315,9.783783783783782
0.5733446544435161,0.172737554469236,10.82882882882883
0.956384554972963,0.2644512350429651,11.18918918918919
0.4567019966636204,0.0255534342966323,11.711711711711713
0.5095863535932375,0.1975385951841548,11.35135135135135
1.2594855255751114,0.0278409984540718,8.864864864864865
0.8949293346977936,0.1351152113355735,9.477477477477478
1.3944429385135275,0.0569861403529319,8.882882882882882
0.8572556979647772,0.273646611564979,11.117117117117116
1.123334673856701,0.0420537396910463,8.972972972972972
1.7845415904508577,0.0365668717589011,9.603603603603602
1.143110224101541,0.0124060509668798,8.936936936936938
1.287641394483447,0.0532277992600884,8.882882882882882
0.8017143165190216,0.0641960522895679,9.62162162162162
0.9493326415517628,0.0792575615029457,9.27927927927928
0.6537187259061922,0.27147612572107,11.00900900900901
1.1000172069911884,0.1039916806133545,9.0990990990991
1.6181477324723583,0.021480058598039,9.00900900900901
0.2943378279921071,0.1067261655045979,14.702702702702702
0.21658799045359,0.2732492651518067,18.03603603603604
0.3100356047628611,0.2275764301999817,14.37837837837838
0.9763277445041756,0.0630667662507765,9.207207207207208
0.3485434442633436,0.1992862653327458,13.45945945945946
0.2798710705605992,0.204883944537308,15.18918918918919
0.8784551590909442,0.0854971991126362,9.44144144144144
0.9128660226401386,0.0458333183722805,9.315315315315315
0.5420666823771436,0.1680823804769196,11.027027027027026
0.2650429127742887,0.0361403359982896,15.675675675675675
0.8281582411393068,0.2414062820354222,10.18018018018018
0.534343557849293,0.2624019278893976,11.495495495495495
0.706365342693104,0.0912820797554589,10.0
1.327164670783593,0.1726647595675719,9.495495495495495
1.0767165464254087,0.0987242545964289,9.0990990990991
0.338131793116774,0.300794677776681,14.37837837837838
1.4157034121317875,0.0728021357636961,8.91891891891892
0.5840459766662764,0.1032706337621792,10.64864864864865
1.221466206461087,0.1512729048129124,9.18918918918919
0.6043739563416919,0.0162921918982345,10.468468468468467
0.8564690433304439,0.2455046346164281,10.1981981981982
0.3912683198847422,0.2060632122616133,12.73873873873874
1.7447681896206304,0.0282951118800184,9.477477477477478
0.4164864275303395,0.1388796671111855,12.27027027027027
0.970192035773208,0.2672975877108955,11.90990990990991
1.0079578578848165,0.1726806052827623,9.423423423423422
0.5041599458921096,0.2384722693642621,11.567567567567568
1.4458975585977127,0.1505785552401227,9.477477477477478
1.1630180567279242,0.2108325001807307,9.783783783783782
0.7751535481729699,0.175439539722563,9.90990990990991
0.5445426319148527,0.2305581619331778,11.207207207207206
0.4246079014454068,0.0198284994602475,12.108108108108109
1.4647940295282655,0.1386401756289585,9.36936936936937
1.6460749991705144,0.1211079326854128,10.036036036036036
0.6024398538891382,0.096561960101851,10.522522522522522
1.0507667746542122,0.2207611577316918,9.81981981981982
0.8612008558877893,0.0510229316901237,9.44144144144144
1.379852879688419,0.0441975865106678,8.846846846846848
1.5965742094015043,0.054521312041096,9.045045045045043
0.1994077585797729,0.144693518801561,18.97297297297297
1.3541889715494064,0.0164361592390483,8.82882882882883
0.9002019158806035,0.2712941640974108,11.27927927927928
0.9456682854213658,0.2019095142463843,9.657657657657658
0.9855237189058502,0.1667542112510522,9.423423423423422
1.4335819447293343,0.1807483298296609,10.306306306306306
1.2656152359398956,0.1746051485982712,9.405405405405403
1.4745600825642144,0.0965303778963969,9.045045045045043
0.3454692698942355,0.1701407212321929,13.477477477477477
0.8023430331475181,0.0823225749587994,9.63963963963964
0.2554347388538483,0.1970726627382371,16.054054054054056
1.650256187492514,0.093409929649708,9.513513513513512
0.2460154755556037,0.2122080929225206,16.45045045045045
1.61116642755329,0.0210680612735427,9.00900900900901
0.2812159664432545,0.1834326167092007,15.135135135135137
1.1920010799077625,0.0834156067528691,8.972972972972972
0.4306585169616583,0.0409871731838287,12.01801801801802
0.6672703302842584,0.0613972693268826,10.144144144144144
1.3146649840907294,0.1109204382985991,9.00900900900901
0.507649221304326,0.2972741993430709,12.27027027027027
0.245511914391997,0.0401327979342235,16.46846846846847
0.7925189268786531,0.195639973979304,9.927927927927929
0.2822248565284804,0.1340236929121491,15.08108108108108
0.9680800192120405,0.0051854788325129,9.18918918918919
1.0422719774535152,0.0951740312772242,9.135135135135137
1.12948588950966,0.0084095083408209,8.954954954954955
1.0037980316789503,0.2564794839134472,10.91891891891892
1.3712575873758943,0.1407394829341943,9.207207207207208
0.892413772571225,0.1038262537163093,9.423423423423422
0.525145165100786,0.1454458981356749,11.117117117117116
1.7396273939843925,0.0321883509672044,9.45945945945946
0.5399624072056269,0.1034660318049019,10.954954954954957
0.5033553360508578,0.10286059898206,11.26126126126126
1.5641353524084691,0.0077300313025673,8.91891891891892
0.8079466630993537,0.1727763440610131,9.8018018018018
0.2853502651102671,0.040219898251808,14.972972972972974
0.8295569891014132,0.1958373749323175,9.83783783783784
0.223073927251044,0.1660181023619565,17.53153153153153
0.2612811313672514,0.1649999224590868,15.8018018018018
