t,lam
2.0,0.12692164303017223
2.003600720144029,0.12674353407202246
2.007201440288058,0.12656567251809206
2.0108021604320863,0.1263880577631696
2.014402880576115,0.12621068920428022
2.018003600720144,0.12603356624067488
2.021604320864173,0.12585668827382002
2.0252050410082014,0.12568005470738694
2.0288057611522303,0.12550366494724147
2.0324064812962592,0.12532751840143355
2.036007201440288,0.12515161448018694
2.039607921584317,0.12497595259588903
2.0432086417283455,0.12480053216308061
2.0468093618723744,0.12462535259844576
2.0504100820164033,0.12445041332080177
2.054010802160432,0.12427571375108917
2.057611522304461,0.12410125331236174
2.0612122424484896,0.12392703142977664
2.0648129625925185,0.12375304753058453
2.0684136827365474,0.12357930104411984
2.0720144028805763,0.123405791401791
2.0756151230246047,0.1232325180370708
2.0792158431686336,0.12305948038548674
2.0828165633126625,0.12288667788461145
2.0864172834566914,0.12271410997405326
2.0900180036007203,0.12254177609544663
2.0936187237447488,0.12236967569244282
2.0972194438887777,0.12219780821070056
2.1008201640328066,0.12202617309787665
2.1044208841768355,0.12185476980361681
2.1080216043208644,0.12168359777954643
2.111622324464893,0.12151265647926146
2.1152230446089217,0.12134194535831928
2.1188237647529506,0.12117146387422968
2.1224244848969795,0.12100121148644588
2.126025205041008,0.12083118765635556
2.129625925185037,0.12066139184727197
2.133226645329066,0.12049182352442511
2.1368273654730947,0.12032248215495293
2.1404280856171236,0.12015336720789258
2.144028805761152,0.11998447815417167
2.147629525905181,0.1198158144665997
2.15123024604921,0.11964737561985941
2.1548309661932388,0.11947916109049826
2.1584316863372672,0.11931117035691988
2.162032406481296,0.11914340289937561
2.165633126625325,0.11897585819995617
2.169233846769354,0.11880853574258317
2.172834566913383,0.11864143501300091
2.1764352870574113,0.11847455549876801
2.18003600720144,0.11830789668924924
2.183636727345469,0.11814145807560732
2.187237447489498,0.11797523915079476
2.190838167633527,0.1178092394095458
2.1944388877775554,0.11764345834836831
2.1980396079215843,0.11747789546553587
2.201640328065613,0.1173125502610797
2.205241048209642,0.11714742223678083
2.208841768353671,0.11698251089616216
2.2124424884976994,0.11681781574448066
2.2160432086417283,0.1166533362887196
2.2196439287857572,0.11648907203758074
2.223244648929786,0.11632502250147668
2.2268453690738146,0.11616118719252315
2.2304460892178435,0.11599756562453144
2.2340468093618724,0.11583415731300076
2.2376475295059013,0.11567096177511073
2.24124824964993,0.1155079785297139
2.2448489697939586,0.11534520709732825
2.2484496899379876,0.11518264700012978
2.2520504100820165,0.11502029776194515
2.2556511302260454,0.11485815890824433
2.259251850370074,0.11469622996613328
2.2628525705141027,0.11453451046434672
2.2664532906581316,0.11437299993324089
2.2700540108021605,0.11421169790478636
2.2736547309461894,0.1140506039125609
2.277255451090218,0.11388971749174237
2.2808561712342468,0.11372903817910165
2.2844568913782757,0.1135685655129956
2.2880576115223046,0.11340829903336007
2.2916583316663335,0.11324823828170295
2.295259051810362,0.11308838280109726
2.298859771954391,0.11292873213617423
2.3024604920984197,0.11276928583311649
2.3060612122424486,0.11261004343965125
2.3096619323864775,0.11245100450504351
2.313262652530506,0.11229216858008936
2.316863372674535,0.11213353521710924
2.320464092818564,0.11197510396994129
2.3240648129625927,0.11181687439393471
2.327665533106621,0.11165884604594319
2.33126625325065,0.11150101848431829
2.334866973394679,0.11134339126890298
2.338467693538708,0.11118596396102513
2.3420684136827363,0.11102873612349103
2.3456691338267652,0.11087170732057894
2.349269853970794,0.11071487711803278
2.352870574114823,0.1105582450830557
2.356471294258852,0.1104018107843038
2.3600720144028804,0.11024557379187983
2.3636727345469093,0.11008953367732689
2.367273454690938,0.10993369001362227
2.370874174834967,0.10977804237517122
2.374474894978996,0.10962259033780078
2.3780756151230245,0.10946733347875369
2.3816763352670534,0.10931227137668226
2.3852770554110823,0.1091574036116423
2.388877775555111,0.10900272976508715
2.39247849569914,0.10884824941986158
2.3960792158431685,0.1086939621601959
2.3996799359871974,0.10853986757169998
2.4032806561312263,0.10838596524135735
2.4068813762752552,0.10823225475751934
2.4104820964192837,0.1080787357098992
2.4140828165633126,0.10792540768956631
2.4176835367073415,0.10777227028894035
2.4212842568513704,0.10761932310178561
2.424884976995399,0.1074665657232052
2.4284856971394277,0.10731399774963539
2.4320864172834566,0.10716161877883991
2.4356871374274855,0.10700942840990434
2.4392878575715145,0.10685742624323046
2.442888577715543,0.10670561188053071
2.446489297859572,0.10655398492482263
2.4500900180036007,0.1064025449804233
2.4536907381476296,0.10625129165294386
2.4572914582916585,0.10610022454928407
2.460892178435687,0.10594934327762681
2.464492898579716,0.10579864744743273
2.4680936187237448,0.1056481366694348
2.4716943388677737,0.10549781055563302
2.4752950590118026,0.10534766871928905
2.478895779155831,0.10519771077492089
2.48249649929986,0.10504793633829763
2.486097219443889,0.1048983450264342
2.4896979395879177,0.10474893645758614
2.493298659731946,0.10459971025124437
2.496899379875975,0.10445066602813009
2.500500100020004,0.10430180341018958
2.504100820164033,0.10415312202058907
2.5077015403080614,0.10400462148370973
2.5113022604520903,0.1038563014251425
2.514902980596119,0.1037081614716831
2.518503700740148,0.10356020125132702
2.522104420884177,0.1034124203932645
2.5257051410282054,0.10326481852787558
2.5293058611722343,0.1031173952867252
2.5329065813162632,0.10297015030255817
2.536507301460292,0.1028230832092944
2.540108021604321,0.10267619364202397
2.5437087417483495,0.10252948123700231
2.5473094618923784,0.10238294563164534
2.5509101820364073,0.10223658646452473
2.554510902180436,0.1020904033753631
2.558111622324465,0.10194439600502928
2.5617123424684936,0.10179856399553358
2.5653130626125225,0.1016529069900231
2.5689137827565514,0.10150742463277705
2.5725145029005803,0.10136211656920209
2.576115223044609,0.1012169824458277
2.5797159431886376,0.1010720219103016
2.5833166633326665,0.1009272346113851
2.5869173834766954,0.10078262019894862
2.590518103620724,0.10063817832396711
2.5941188237647532,0.10049390863851553
2.5977195439087817,0.10034981079576434
2.6013202640528106,0.1002058844499751
2.6049209841968395,0.10006212925649591
2.608521704340868,0.09991854487175708
2.612122424484897,0.09977513095326668
2.6157231446289257,0.09963188715960614
2.6193238647729546,0.09948881315042593
2.6229245849169835,0.0993459085864412
2.626525305061012,0.09920317312942742
2.630126025205041,0.09906060644221615
2.63372674534907,0.09891820818869071
